ID,Date,Item #,Description,Category,Qty,Retail,Subtotal,Discount
11569,2021-12-16,210000000172,SWB RAPID ROB KG SBC 29x2.25W,Product,1,$32.00,$32.00,$0.00
11570,2021-12-16,210000000000," (Work order #3039, Item: Norco Charger 9.3 Black/orange
Gold Tune Special
pedals make alot of noise!)",Quote,1,$0.00,$0.00,$0.00
11570,2021-12-16,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11570,2021-12-16,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
11570,2021-12-16,210000003291,"SRAM, PC 951, 9sp chain, 114 links, Powerlink",Product,1,$30.00,$30.00,$0.00
11571,2021-12-16,210000004079,Smoothie Deluxe Teal,Product,1,$650.00,$650.00,$0.00
11572,2021-12-16,210000003262,NT RACE SEALANT 32oz/944ml,Product,1,$66.00,$66.00,$13.20
11573,2021-12-17,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
11573,2021-12-17,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
11574,2021-12-17,210000000000," (Work order #3031, Item: Norco Blue
Replace broken spokes true rear wheel Check over BB. Making noise. True hanger

Gold tune Special)",Quote,1,$0.00,$0.00,$0.00
11574,2021-12-17,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11574,2021-12-17,210000003397,WLP WET CHAIN LUBE 120ML,Product,1,$15.00,$15.00,$0.00
11574,2021-12-17,210000002215,spoke,Product,2,$2.00,$4.00,$0.00
11574,2021-12-17,210000004220,"Shimano, BB-UN300-K D-EL, Square Taper BB, British, 68mm, : 127.5mm, Silver",Product,1,$25.00,$25.00,$0.00
11575,2021-12-17,210000000000," (Work order #3041, Item: Devinci Milano Silver/Bluer
Gold tune Special)",Quote,1,$0.00,$0.00,$0.00
11575,2021-12-17,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11575,2021-12-17,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
11576,2021-12-21,210000003435,Maxxis Hookworm 1.95 60 TPI Wire,Product,2,$36.00,$72.00,$14.40
11577,2021-12-17,210000003454,"EVO, Presta, Tube, Length: 48mm, 26'', 1.75-2.125",Product,1,$8.00,$8.00,$0.00
11578,2021-12-17,210000000000,Urban Soul Gloss Black M/18 (serial number : U20N01387),Labour,1,$450.00,$450.00,$58.50
11578,2021-12-17,210000003144,"OnGuard, Bulldog DT 8012, U-Lock, 13 mm x 115mm x 230mm / 10mm x 120cm (13mm x 4.5'' x 9'' / 10mm x 4')",Product,1,$60.00,$60.00,$6.00
11579,2021-12-17,210000000000, (Gift Card Purchase 01201702021001 (50 CAD)),Quote,1,$0.00,$0.00,$0.00
11579,2021-12-17,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
11580,2021-12-17,210000000000, (Norco Derailleur Hanger ),Labour,1,$12.50,$12.50,$0.00
11580,2021-12-17,210000001863,SUNRACE MFM56 FWHL 8SP 13-34T,Product,1,$25.00,$25.00,$0.00
11580,2021-12-17,210000004081,KMC 8 Speed Chain Z8.1 118 Links,Product,1,$25.00,$25.00,$0.00
11580,2021-12-17,210000003988,Rear Derailleur 7/8/9 spd Short Cage,Product,1,$30.00,$30.00,$0.00
11580,2021-12-17,210000000126,Install Multi-Speed Chain,Labour,1,$30.00,$30.00,$0.00
11581,2021-12-18,210000003512,PODIUM CHILL 24OZ NAVY PERFORATED,Product,1,$25.00,$25.00,$5.00
11581,2021-12-18,210000001846,49N LED BAND HI-VIZ ORG,Product,1,$15.00,$15.00,$3.00
11582,2021-12-18,210000002215,spoke,Product,1,$2.00,$2.00,$0.00
11582,2021-12-18,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11583,2021-12-18,210000002215,spoke,Product,4,$2.00,$8.00,$0.00
11585,2021-12-21,210000004232,WELLGO C336 URBAN ALLOY FLAT PEDAL,Product,1,$27.00,$27.00,$5.40
11586,2021-12-21,210000002215,spoke,Product,1,$2.00,$2.00,$0.00
11586,2021-12-21,210000000131,True Rear Wheel,Labour,1,$15.00,$15.00,$0.00
11586,2021-12-21,210000004112,49N FORMFIT 190 - MEMORY FOAM SADDLE,Product,1,$47.00,$47.00,$0.00
11587,2021-12-21,210000000160,700 X 28-32 PV(48) TUBE,Product,1,$8.00,$8.00,$0.00
11587,2021-12-21,210000000125,Install Tube,Labour,1,$5.00,$5.00,$0.00
11588,2021-12-21,210000003794,"EVO, NiteBright 240/100, Light, Set, Black",Product,1,$60.00,$60.00,$12.00
11588,2021-12-21,210000003979,MEZCAL III 35-622 GRAVEL ANTH-BLK-BLK G2.0,Product,1,$80.00,$80.00,$0.00
11589,2021-12-21,210000000000, (Gift Card Purchase 01202102021001 (50 CAD)),Quote,1,$0.00,$0.00,$0.00
11589,2021-12-21,210000000000, (Gift Card Purchase 01202102021002 (40 CAD)),Quote,1,$0.00,$0.00,$0.00
11590,2021-12-21,210000004081,KMC 8 Speed Chain Z8.1 118 Links,Product,1,$25.00,$25.00,$0.00
11590,2021-12-21,210000000126,Install Multi-Speed Chain,Labour,1,$30.00,$30.00,$0.00
11591,2021-12-21,210000000000," (Work order #3045, Item: Raliegh Red
Called 12/21/21)",Quote,1,$0.00,$0.00,$0.00
11591,2021-12-21,210000003394,ESI EXTRA CHUNKY BLACK,Product,1,$35.00,$35.00,$3.68
11591,2021-12-21,210000004154,PREMIUM SLIM PEDALS PLASTIC BLK,Product,1,$50.00,$50.00,$5.25
11591,2021-12-21,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
11591,2021-12-21,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
11592,2021-12-22,210000003365,"Park Tool, VP-1, Vulcanizing patch kit",Product,1,$5.00,$5.00,$0.00
11593,2021-12-22,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11594,2021-12-22,210000003794,"EVO, NiteBright 240/100, Light, Set, Black",Product,1,$60.00,$60.00,$12.00
11595,2021-12-23,210000000000," (Work order #2697, Item: Dunelt Blk
Replace tires with tan wall. Order if needed
Silver tune Wash with dishsoap only Add bell Add basket
26 x 1 3/8 tires tan wall on order )",Quote,1,$0.00,$0.00,$0.00
11595,2021-12-23,210000003807,"Basil, Portland Bell, Bell, 55mm, Copper",Product,1,$30.00,$30.00,$0.00
11595,2021-12-23,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
11595,2021-12-23,210000003900,"Nantucket, Cisco, Front Basket, 14.5''x10.5''x9.5''",Product,1,$98.00,$98.00,$19.60
11595,2021-12-23,210000002937,CCM Breeze,Product,1,$295.00,$295.00,$0.00
11596,2021-12-23,210000004226,"Nantucket, Madaket, Front creel basket, 12.5''x8.25''x8.5'",Product,1,$120.00,$120.00,$24.00
11597,2021-12-23,210000000000, (Gift Card Purchase 10064264379 (150 CAD)),Quote,1,$0.00,$0.00,$0.00
11598,2021-12-23,210000002893,"Wheel Shop Rear 26"" Wheel Disc",Product,1,$130.00,$130.00,$0.00
11598,2021-12-23,210000003958,"FRONT / M475 BLACK 6 BOLTS 26"" DISC QR",Product,1,$81.00,$81.00,$0.00
11600,2021-12-23,210000004195,"Delta, Smart Phone Holder XL",Product,1,$46.00,$46.00,$18.40
11600,2021-12-23,210000003783,GRID SEAT BAG - MEDIUM,Product,1,$43.00,$43.00,$17.20
11601,2021-12-23,210000004195,"Delta, Smart Phone Holder XL",Product,1,$46.00,$46.00,$18.40
11602,2021-12-23,210000000000," (Work order #3044, Item: Norco Flow  ROOT BEER 
SILVER TUNE
SADDLE 
CARBON BARS POSSIBLY 
NEW WHEEL BUILD WITH hope hub
)",Quote,1,$0.00,$0.00,$0.00
11602,2021-12-23,210000004218,"Shimano, XT BB-MT800, Hollowtech II, BB Shell: 68/73mm, Steel Black, IBBMT800B",Product,1,$40.00,$40.00,$0.00
11602,2021-12-23,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11604,2021-12-24,210000000000, (Gift Card Purchase 01202402021001 (75 CAD)),Quote,1,$0.00,$0.00,$0.00
11604,2021-12-24,210000000000, (Gift Card Purchase 01202402021002 (75 CAD)),Quote,1,$0.00,$0.00,$0.00
11605,2021-12-31,210000002895,Sram PC X1 Chain 11 spd 118 Links,Product,1,$39.00,$39.00,$0.00
11605,2021-12-31,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11606,2021-12-24,210000004252,49N ST. LAWRENCE -WICKER QR,Product,1,$100.00,$100.00,$20.00
11606,2021-12-24,210000004242,49N PACE CAGE GLOSS BLACK,Product,1,$17.00,$17.00,$3.40
11607,2021-12-24,210000001572,"Mirrycle, Brass Duet Bell, Chrome",Product,2,$20.00,$40.00,$8.00
11608,2021-12-24,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11608,2021-12-24,210000000099,Adjust Rear Derailleur,Labour,1,$15.00,$15.00,$0.00
11609,2021-12-29,210000002464,49N QR SEAT CLAMP 31.8MM,Product,2,$13.00,$26.00,$0.00
11610,2021-12-29,210000002773,"49N STD 29 x 1.95-2.40"" P/V48",Product,3,$10.00,$30.00,$0.00
11611,2021-12-29,210000002110,TIRE SEALANT / 2 FL OZ,Product,2,$5.00,$10.00,$0.00
11612,2021-12-29,210000002110,TIRE SEALANT / 2 FL OZ,Product,2,$4.42,$8.84,$0.00
11613,2021-12-29,210000000268,JAG SPT SLK SS SHFT SHIM,Product,2,$5.00,$10.00,$0.00
11614,2021-12-29,210000000000," (Work order #3048, Item: DIRTJUMPER FLORAL  BLACK 

)",Quote,1,$0.00,$0.00,$0.00
11614,2021-12-29,210000003948,TEKTRO AURIGA REAR HYD DISC BRAKE,Product,1,$96.00,$96.00,$10.08
11614,2021-12-29,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11614,2021-12-29,210000000000,spoke (260 mm),Labour,1,$2.00,$2.00,$0.00
11614,2021-12-29,210000000097,Install Hydraulic Brake *Front/Rear*,Labour,1,$12.50,$12.50,$0.00
11616,2021-12-30,210000002628,ESI GRIPS RACERS EDGE ORANGE,Product,1,$25.00,$25.00,$0.00
11617,2021-12-30,210000004129,"Zéfal, Aluplast 124, Bottle Cage, Black",Product,1,$8.00,$8.00,$0.00
11618,2021-12-30,210000003293,"SRAM, PC-1, 1sp chain, 114 links, 1/8'', w/snap lock T11, Silver",Product,1,$25.00,$25.00,$0.00
11618,2021-12-30,210000000127,Install Single Speed Chain,Labour,1,$15.00,$15.00,$0.00
11619,2021-12-30,210000000160,700 X 28-32 PV(48) TUBE,Product,1,$8.00,$8.00,$0.00
11619,2021-12-30,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
11620,2021-12-30,210000004182,"Shimano, SL-M315-7R, Trigger Shifter, Speed: 7, Black",Product,1,$30.00,$30.00,$0.00
11620,2021-12-30,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,3,$1.00,$3.00,$0.00
11621,2021-12-30,210000004018,"26"" ALLOY SILVER (DOUBLE WALL) (REAR / ALLOY FREEW.NUT)",Product,1,$50.00,$50.00,$0.00
11621,2021-12-30,210000000000, (Wheel Install),Labour,1,$10.00,$10.00,$0.00
11622,2021-12-31,210000003973,MASI HANDLEBAR TAPE Cork / Natural,Product,1,$20.00,$20.00,$0.00
11623,2021-12-31,210000003721,Kickr Core Wahoo Smart Trainer,Product,1,"$1,300.00","$1,300.00",$0.00
11623,2021-12-31,210000000816,SRAM PG-1030 10S CASS 11-32T,Product,1,$90.00,$90.00,$0.00
11624,2021-12-31,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
11624,2021-12-31,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
11625,2022-01-04,210000000000," (Work order #3051, Item: CCM OUTLOOK  BLUE GREY )",Quote,1,$0.00,$0.00,$0.00
11625,2022-01-04,210000000088,Adjust Rear *V-Brake*,Labour,1,$15.00,$15.00,$0.00
11625,2022-01-04,210000003606,"27.5 SILVER REAR / FREEWHEEL, NUT",Product,1,$60.00,$60.00,$0.00
11625,2022-01-04,210000003482,49N  V-BRAKE PADS 70MM,Product,1,$8.00,$8.00,$0.00
11625,2022-01-04,210000000229,JAG MTN SPRT SLK SS BRK 100PCS,Product,1,$5.00,$5.00,$0.00
11625,2022-01-04,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
11627,2022-01-04,210000003940,Tube 700 x 35-43c SV,Product,1,$8.00,$8.00,$0.00
11627,2022-01-04,210000000125,Install Tube,Labour,1,$10.00,$10.00,$0.00
11627,2022-01-04,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
11628,2022-11-15,210000004784,"SRAM, Hoods for Doubletap levers, Black, Pair",Product,1,$34.00,$34.00,$0.00
11629,2022-01-04,210000003352,NiteBright™ 240 Headlight,Product,1,$32.00,$32.00,$0.00
11630,2022-01-05,210000000124,Install Tire,Labour,1,$10.00,$10.00,$0.00
11630,2022-01-05,210000000000, (Spacer),Labour,1,$5.00,$5.00,$0.00
11631,2022-01-05,210000000000," (Work order #3050, Item: WHEEL X2  )",Quote,1,$0.00,$0.00,$0.00
11631,2022-01-05,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11631,2022-01-05,210000000000, (STANDARD BRASS NIPPLE SILVER 16mm ),Labour,13,$0.50,$6.50,$0.00
11631,2022-01-05,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
11631,2022-01-05,210000002110,TIRE SEALANT / 2 FL OZ,Product,2,$5.00,$10.00,$0.00
11632,2022-01-17,210000003635,"Selle Royal, Ellipse Athletic, Saddle, Black",Product,1,$65.00,$65.00,$0.00
11633,2022-01-05,210000003451,"EVO, Dash, Tire, 26''x1-3/8, Wire, Clincher, Black",Product,2,$25.00,$50.00,$0.00
11634,2022-01-06,210000000000," (Work order #3052, Item: Scott Blk/Wht
Front brake bleed

Called 01/05/22)",Quote,1,$0.00,$0.00,$0.00
11634,2022-01-06,210000000095,Bleed Hydraulic Brake,Labour,1,$30.00,$30.00,$0.00
11635,2022-01-06,210000003482,49N  V-BRAKE PADS 70MM,Product,2,$8.00,$16.00,$0.00
11638,2022-01-06,0,Devinci Milano Disc Altus 8s SM Black (SM054546),Special Order,1,$865.00,$865.00,$112.45
11639,2022-01-06,210000004129,"Zéfal, Aluplast 124, Bottle Cage, Black",Product,1,$8.00,$8.00,$0.80
11640,2022-01-06,210000003536,PACE SLD MATTE BLK/GRY S/M,Product,1,$90.00,$90.00,$13.50
11640,2022-01-06,210000003759,TOPEAK EXPLORER 29'ER DISC TUBULAR RACK,Product,1,$73.00,$73.00,$10.95
11640,2022-01-06,210000002820,RX TRUNK BAG DXP,Product,1,$94.00,$94.00,$14.10
11642,2022-01-06,210000003370,"EVO, Presta, Tube, Length: 48mm, 700C, 23-25C",Product,4,$9.00,$36.00,$0.00
11642,2022-01-06,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
11643,2022-01-06,210000003451,"EVO, Dash, Tire, 26''x1-3/8, Wire, Clincher, Black",Product,-2,$25.00,-$50.00,$0.00
11644,2022-01-06,210000000000," (Work order #3049, Item: Norco Screamer Red
Gold Tune Special Inspect rear hub Crank arm loosens )",Quote,1,$0.00,$0.00,$0.00
11644,2022-01-06,210000001662,WET LUBE 4OZ A57+A57,Product,1,$15.00,$15.00,$0.00
11644,2022-01-06,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11644,2022-01-06,210000004138,Cartridge BB 127/68 mm with Alloy  Cups,Product,1,$25.00,$25.00,$0.00
11644,2022-01-06,210000004116,Arm 170mm Left Blk Alloy Diamond Hole,Product,1,$15.00,$15.00,$0.00
11644,2022-01-06,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,3,$1.00,$3.00,$0.00
11644,2022-01-06,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11644,2022-01-06,210000000000, (FRONT AXLE 100mmm ),Labour,1,$12.00,$12.00,$0.00
11644,2022-01-06,210000002211,REAR HUB BEARINGS,Product,1,$5.00,$5.00,$0.00
11644,2022-01-06,210000000000, (used crank drive ),Labour,1,$10.00,$10.00,$0.00
11645,2022-01-07,210000000000,"AXIOM TREKK SEAT COLLAR 31.8MM (
)",Quote,1,$0.00,$0.00,$0.00
11647,2022-01-07,210000000000," (Work order #3053, Item: Huffy Prospect  Silver 
bb asses or replace 
new brake pads in rear supplied ! rear brake cable )",Quote,1,$0.00,$0.00,$0.00
11647,2022-01-07,210000004138,Cartridge BB 127/68 mm with Alloy  Cups,Product,1,$25.00,$25.00,$0.00
11647,2022-01-07,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,4,$1.00,$4.00,$0.00
11647,2022-01-07,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11647,2022-01-07,210000000230,JAG RD SPRT SLK SS BRK 100PCS,Product,1,$5.00,$5.00,$0.00
11647,2022-01-07,210000000231,JAG SPT CGX-SL BRK OUT 50M BLK,Product,4,$1.00,$4.00,$0.00
11648,2022-01-08,210000003549,WHEELS MFG JAR O’ PLUGS – HANDLEBAR END PLUGS,Product,4,$2.50,$10.00,$0.00
11649,2022-01-08,210000002730,KEEPER 12 LS,Product,1,$67.00,$67.00,$0.00
11650,2022-01-08,210000002773,"49N STD 29 x 1.95-2.40"" P/V48",Product,1,$10.00,$10.00,$0.00
11652,2022-01-11,210000002947,49N STD 700C x 35-50MM S/V40,Product,1,$8.00,$8.00,$0.00
11652,2022-01-11,210000004316,"Schwalbe, Marathon Mondial, Tire, 700 x 40c wire",Product,1,$63.00,$63.00,$0.00
11653,2022-01-11,210000004304,SUNRACE RDM41 - 7/8 SPEED MTB REAR DERAILLEUR,Product,1,$20.00,$20.00,$0.00
11653,2022-01-11,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11653,2022-01-11,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,1,$1.00,$1.00,$0.00
11653,2022-01-11,210000000101,Hanger True,Labour,1,$15.00,$15.00,$0.00
11654,2022-01-11,210000002615,"Wheel Shop, Evo E-Tour 19 Black/ Formula DC-22, Wheel, Rear, 26'' / 559, Holes: 36, QR, 135mm, Rim and Disc IS 6-bolt, Shimano HG",Product,1,$85.00,$85.00,$0.00
11654,2022-01-11,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
11654,2022-01-11,210000004295,"Kenda, Amrak, Tire, 26""x2.20, Wire, Clincher, Single, 30, Black",Product,1,$50.00,$50.00,$0.00
11654,2022-01-11,210000003750,26 x 1.50-2.10 SV TUBE,Product,1,$8.00,$8.00,$0.00
11654,2022-01-11,210000000124,Install Tire,Labour,1,$5.00,$5.00,$0.00
11655,2022-01-11,210000002149,"Look, Classic 3, Pedals, Black",Product,1,$90.00,$90.00,$0.00
11656,2022-01-11,210000000000," (Work order #3058
Ready on 11/01 at 4:16 pm)",Quote,1,$0.00,$0.00,$0.00
11656,2022-01-11,210000003238,Bar tape install,Product,1,$15.00,$15.00,$0.00
11657,2022-01-11,210000003328,"49N RESIN FLAT PEDAL BLK 1/2""",Product,1,$3.99,$3.99,$0.00
11657,2022-01-11,210000003229,kmc z6 5/6 speed grey,Product,1,$4.50,$4.50,$0.00
11658,2022-01-11,210000000000," (Work order #3043, Item: CCM  Blk/Grn
Gold tune Special Replace rear tube with SV Install new pedals)",Quote,1,$0.00,$0.00,$0.00
11658,2022-01-11,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11658,2022-01-11,210000000469,"Muc-Off, Ceramic Dry Lubricant, 120ml with UV Torch",Product,1,$25.00,$25.00,$0.00
11658,2022-01-11,210000004232,WELLGO C336 URBAN ALLOY FLAT PEDAL,Product,1,$27.00,$27.00,$0.00
11658,2022-01-11,210000003684,"49N STD 29 x 1.95-2.40"" S/V40",Product,1,$10.00,$10.00,$0.00
11658,2022-01-11,210000004138,Cartridge BB 127/68 mm with Alloy  Cups,Product,1,$25.00,$25.00,$0.00
11658,2022-01-11,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,3,$1.00,$3.00,$0.00
11658,2022-01-11,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11658,2022-01-11,210000000000," (Work order #3047, Item: Bike Friday RED
390728-18 HLC
CHAINRING NARROW WIDE 50T ON ORDER HLC WOULD LIKE A 52 IF HE COULD )",Quote,1,$0.00,$0.00,$0.00
11658,2022-01-11,210000000129,Install Chainring,Labour,1,$30.00,$30.00,$0.00
11658,2022-01-11,210000004319,"Wolf Tooth components, BCD 110mm 5 Boulons, Plateau, Dents: 50, Vitesses: 10-12, BCD: 110, Boulons: 5, 7075-T6 Aluminum, Noir",Product,1,$148.99,$148.99,$0.00
11660,2022-01-12,210000000000," (Work order #3055, Item: GIANT FATHOM DEEP BLUE 
Ready on 11/01 at 11:17 am
Wrap Bike Add new shift cable)",Quote,1,$0.00,$0.00,$0.00
11660,2022-01-12,210000000268,JAG SPT SLK SS SHFT SHIM,Product,1,$5.00,$5.00,$0.00
11660,2022-01-12,210000000000, (Bike Wrap),Labour,1,$45.00,$45.00,$0.00
11661,2022-01-12,210000004196,"EVO, Wrest Loc Mini Grips, Lock-On, 140mm, Black/Grey",Product,1,$40.00,$40.00,$6.00
11662,2022-01-12,210000003365,"Park Tool, VP-1, Vulcanizing patch kit",Product,2,$5.00,$10.00,$0.00
11664,2022-01-12,210000004091,"EVO Latitude Trike, Adult Tricycle, Red",Product,1,$800.00,$800.00,$0.00
11666,2022-01-12,210000000000, (Trainer QR),Labour,1,$15.00,$15.00,$0.00
11667,2022-01-12,210000002636,ESI GRIPS ROAD WRAP BLUE,Product,1,$75.00,$75.00,$0.00
11668,2022-01-28,210000001996,"Shimano, CS-HG500-10, Cassette, 11-34T",Product,1,$71.00,$71.00,$0.00
11668,2022-01-28,210000002109,RIM TAPE,Product,1,$5.00,$5.00,$0.00
11668,2022-01-28,210000004016,Rear 29 Double Wall Black Disc QR,Product,1,$102.00,$102.00,$0.00
11669,2022-01-13,210000000000," (Work order #3057, Item: Wheel Blue
Add missing spokes True wheel)",Quote,1,$0.00,$0.00,$0.00
11669,2022-01-13,210000002215,spoke,Product,4,$2.00,$8.00,$0.00
11669,2022-01-13,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11670,2022-01-13,210000003789,HONEST DIGITAL PRESSURE GAUGE,Product,1,$39.00,$39.00,$0.00
11670,2022-01-13,210000003794,"EVO, NiteBright 240/100, Light, Set, Black",Product,1,$60.00,$60.00,$0.00
11671,2022-01-13,210000000368,"Varia, Presta valve adapters, bottle of 50",Product,2,$2.00,$4.00,$0.00
11673,2022-01-14,210000000000," (Work order #3060, Item: Trek Mamba  grey/blue / 21
customer says left crank arm is bent, a crash  had happened at one point or another.  explore changing pedals and changing crank arm. adjust both brakes front and rear)",Quote,1,$0.00,$0.00,$0.00
11673,2022-01-14,210000000089,Adjust Front *Disk Brake*,Labour,1,$15.00,$15.00,$0.00
11673,2022-01-14,210000000090,Adjust Rear *Disk Brake*,Labour,1,$15.00,$15.00,$0.00
11673,2022-01-14,210000000131,True Rear Wheel,Labour,1,$30.00,$30.00,$0.00
11673,2022-01-14,210000002215,spoke,Product,1,$2.00,$2.00,$0.00
11673,2022-01-14,210000000000, (Labor),Labour,1,$15.00,$15.00,$0.00
11673,2022-01-14,210000004117,Arm 170mm Left Slvr Alloy Diamond Hole,Product,1,$15.00,$15.00,$0.00
11674,2022-01-15,210000000000," (Work order #3054, Item: State 
Silver tune Replace rear tube Add end cap to handle bar Shifting out rear brake adjust)",Quote,1,$0.00,$0.00,$0.00
11674,2022-01-15,210000000363,SILVER TUNE UP,Labour,1,$70.00,$70.00,$0.00
11674,2022-01-15,210000000230,JAG RD SPRT SLK SS BRK 100PCS,Product,1,$5.00,$5.00,$0.00
11674,2022-01-15,210000003682,49N INNERTUBE  (P/V) 700c x 35 - 50 mm,Product,1,$9.00,$9.00,$0.00
11674,2022-01-15,210000002942,JAG BASIC LEX SHFT OUT BLK,Product,6,$1.00,$6.00,$0.00
11675,2022-01-15,210000000000," (Work order #3046, Item: Trek 4900 silver / xl
gold tune special . chain measures .56 ( customer said hold off )  bent hanger. )",Quote,1,$0.00,$0.00,$0.00
11675,2022-01-15,210000000647,GOLD TUNE SPECIAL,Labour,1,$50.00,$50.00,$0.00
11675,2022-01-15,210000003398,WLP DRY CHAIN LUBE 120ML,Product,1,$15.00,$15.00,$0.00
11675,2022-01-15,210000002215,spoke,Product,1,$2.00,$2.00,$0.00
11676,2022-01-15,210000004081,KMC 8 Speed Chain Z8.1 118 Links,Product,1,$25.00,$25.00,$0.00
11677,2022-01-18,210000003370,"EVO, Presta, Tube, Length: 48mm, 700C, 23-25C",Product,10,$9.00,$90.00,$9.00
11677,2022-01-18,210000003295,"SRAM, PC NX Eagle, Chain, Speed: 12, Links: 126, Silver",Product,1,$40.00,$40.00,$4.00
11678,2022-01-18,210000004112,49N FORMFIT 190 - MEMORY FOAM SADDLE,Product,-1,$47.00,-$47.00,$0.00
11678,2022-01-18,210000002823,Serfas RX Cruiser Saddle Lycra,Product,1,$70.00,$70.00,$0.00
11679,2022-01-18,210000000363,SILVER TUNE UP,Labour,2,$70.00,$140.00,$0.00
11680,2022-01-18,210000003749,20 x 1.75-2.125 SV TUBE,Product,1,$8.00,$8.00,$0.00
